CAL_DT,CAL_TYPE_DESC,DAY_OF_WK_NUM,DAY_OF_WK_DESC,YR_NUM,WK_NUM,YR_WK_NUM,MNTH_NUM,YR_MNTH_NUM,QTR_NUM,YR_QTR_NUM
2013-02-25,Fiscal,1,Monday,2013,9,201309,2,20132,1,20131
2021-01-28,Fiscal,4,Thursday,2021,4,202104,1,20211,1,20211
2016-01-21,Fiscal,4,Thursday,2016,3,201603,1,20161,1,20161
2009-12-31,Fiscal,4,Thursday,2009,53,200953,12,200912,4,20094
2014-03-14,Fiscal,5,Friday,2014,11,201411,3,20143,1,20141
2007-09-14,Fiscal,5,Friday,2007,37,200737,9,20079,3,20073
2025-04-26,Fiscal,6,Saturday,2025,17,202517,4,20254,2,20252
2020-02-28,Fiscal,5,Friday,2020,9,202009,2,20202,1,20201
2000-09-25,Fiscal,1,Monday,2000,40,200040,10,200010,4,20004
2013-02-28,Fiscal,4,Thursday,2013,9,201309,2,20132,1,20131
2021-12-29,Fiscal,3,Wednesday,2021,52,202152,12,202112,4,20214
2020-02-09,Fiscal,0,Sunday,2020,7,202007,2,20202,1,20201
2002-06-27,Fiscal,4,Thursday,2002,26,200226,6,20026,2,20022
2015-05-08,Fiscal,5,Friday,2015,19,201519,5,20155,2,20152
2021-09-08,Fiscal,3,Wednesday,2021,36,202136,9,20219,3,20213
2024-12-29,Fiscal,0,Sunday,2025,1,202501,1,20251,1,20251
2008-08-13,Fiscal,3,Wednesday,2008,33,200833,8,20088,3,20083
2014-01-21,Fiscal,2,Tuesday,2014,4,201404,1,20141,1,20141
2015-07-21,Fiscal,2,Tuesday,2015,30,201530,7,20157,3,20153
2023-03-26,Fiscal,0,Sunday,2023,13,202313,3,20233,1,20231
2005-04-03,Fiscal,0,Sunday,2005,14,200514,4,20054,2,20052
2017-06-01,Fiscal,4,Thursday,2017,22,201722,5,20175,2,20172
2009-08-04,Fiscal,2,Tuesday,2009,32,200932,8,20098,3,20093
2022-09-29,Fiscal,4,Thursday,2022,39,202239,9,20229,3,20223
2006-07-22,Fiscal,6,Saturday,2006,29,200629,7,20067,3,20063
2017-02-24,Fiscal,5,Friday,2017,8,201708,2,20172,1,20171
2003-10-17,Fiscal,5,Friday,2003,42,200342,10,200310,4,20034
2023-03-21,Fiscal,2,Tuesday,2023,12,202312,3,20233,1,20231
2016-05-21,Fiscal,6,Saturday,2016,20,201620,5,20165,2,20162
2018-01-03,Fiscal,3,Wednesday,2018,1,201801,1,20181,1,20181
2012-06-29,Fiscal,5,Friday,2012,26,201226,6,20126,2,20122
2001-01-07,Fiscal,0,Sunday,2001,2,200102,1,20011,1,20011
2022-01-25,Fiscal,2,Tuesday,2022,4,202204,1,20221,1,20221
2006-12-23,Fiscal,6,Saturday,2006,51,200651,12,200612,4,20064
2004-02-11,Fiscal,3,Wednesday,2004,7,200407,2,20042,1,20041
2014-10-27,Fiscal,1,Monday,2014,44,201444,10,201410,4,20144
2023-01-15,Fiscal,0,Sunday,2023,3,202303,1,20231,1,20231
2008-03-20,Fiscal,4,Thursday,2008,12,200812,3,20083,1,20081
2012-04-18,Fiscal,3,Wednesday,2012,16,201216,4,20124,2,20122
2015-03-16,Fiscal,1,Monday,2015,12,201512,3,20153,1,20151
2020-11-15,Fiscal,0,Sunday,2020,47,202047,11,202011,4,20204
2018-12-15,Fiscal,6,Saturday,2018,50,201850,12,201812,4,20184
2013-11-21,Fiscal,4,Thursday,2013,47,201347,11,201311,4,20134
2019-02-23,Fiscal,6,Saturday,2019,8,201908,2,20192,1,20191
2021-09-17,Fiscal,5,Friday,2021,37,202137,9,20219,3,20213
2010-09-14,Fiscal,2,Tuesday,2010,37,201037,9,20109,3,20103
2014-03-02,Fiscal,0,Sunday,2014,10,201410,3,20143,1,20141
2001-11-19,Fiscal,1,Monday,2001,47,200147,11,200111,4,20014
2022-03-19,Fiscal,6,Saturday,2022,11,202211,3,20223,1,20221
2010-01-20,Fiscal,3,Wednesday,2010,3,201003,1,20101,1,20101
2004-06-10,Fiscal,4,Thursday,2004,24,200424,6,20046,2,20042
2026-01-07,Fiscal,3,Wednesday,2026,2,202602,1,20261,1,20261
2005-10-26,Fiscal,3,Wednesday,2005,43,200543,10,200510,4,20054
2004-02-12,Fiscal,4,Thursday,2004,7,200407,2,20042,1,20041
2015-05-26,Fiscal,2,Tuesday,2015,22,201522,5,20155,2,20152
2021-11-01,Fiscal,1,Monday,2021,44,202144,10,202110,4,20214
2004-08-01,Fiscal,0,Sunday,2004,32,200432,8,20048,3,20043
2011-05-14,Fiscal,6,Saturday,2011,19,201119,5,20115,2,20112
2019-07-11,Fiscal,4,Thursday,2019,28,201928,7,20197,3,20193
2019-09-02,Fiscal,1,Monday,2019,36,201936,9,20199,3,20193
2026-08-21,Fiscal,5,Friday,2026,34,202634,8,20268,3,20263
2020-03-21,Fiscal,6,Saturday,2020,12,202012,3,20203,1,20201
2013-09-26,Fiscal,4,Thursday,2013,39,201339,9,20139,3,20133
2015-01-23,Fiscal,5,Friday,2015,4,201504,1,20151,1,20151
2012-07-06,Fiscal,5,Friday,2012,27,201227,7,20127,3,20123
2024-12-07,Fiscal,6,Saturday,2024,49,202449,12,202412,4,20244
2005-06-21,Fiscal,2,Tuesday,2005,25,200525,6,20056,2,20052
2013-08-15,Fiscal,4,Thursday,2013,33,201333,8,20138,3,20133
2013-02-01,Fiscal,5,Friday,2013,5,201305,1,20131,1,20131
2020-10-07,Fiscal,3,Wednesday,2020,41,202041,10,202010,4,20204
2025-01-09,Fiscal,4,Thursday,2025,2,202502,1,20251,1,20251
2011-05-09,Fiscal,1,Monday,2011,19,201119,5,20115,2,20112
2009-10-28,Fiscal,3,Wednesday,2009,44,200944,10,200910,4,20094
2021-10-14,Fiscal,4,Thursday,2021,41,202141,10,202110,4,20214
2001-09-30,Fiscal,0,Sunday,2001,40,200140,10,200110,4,20014
2017-01-13,Fiscal,5,Friday,2017,2,201702,1,20171,1,20171
2012-09-01,Fiscal,6,Saturday,2012,35,201235,8,20128,3,20123
2003-10-25,Fiscal,6,Saturday,2003,43,200343,10,200310,4,20034
2025-12-16,Fiscal,2,Tuesday,2025,51,202551,12,202512,4,20254
2006-10-12,Fiscal,4,Thursday,2006,41,200641,10,200610,4,20064
2004-04-15,Fiscal,4,Thursday,2004,16,200416,4,20044,2,20042
2010-07-22,Fiscal,4,Thursday,2010,29,201029,7,20107,3,20103
2022-09-07,Fiscal,3,Wednesday,2022,36,202236,9,20229,3,20223
2018-07-15,Fiscal,0,Sunday,2018,29,201829,7,20187,3,20183
2011-01-14,Fiscal,5,Friday,2011,2,201102,1,20111,1,20111
2009-11-19,Fiscal,4,Thursday,2009,47,200947,11,200911,4,20094
2021-12-27,Fiscal,1,Monday,2021,52,202152,12,202112,4,20214
2006-02-27,Fiscal,1,Monday,2006,9,200609,2,20062,1,20061
2011-03-22,Fiscal,2,Tuesday,2011,12,201112,3,20113,1,20111
2015-04-14,Fiscal,2,Tuesday,2015,16,201516,4,20154,2,20152
2022-05-01,Fiscal,0,Sunday,2022,18,202218,4,20224,2,20222
2018-09-11,Fiscal,2,Tuesday,2018,37,201837,9,20189,3,20183
2013-11-12,Fiscal,2,Tuesday,2013,46,201346,11,201311,4,20134
2006-10-18,Fiscal,3,Wednesday,2006,42,200642,10,200610,4,20064
2022-09-19,Fiscal,1,Monday,2022,38,202238,9,20229,3,20223
2012-02-27,Fiscal,1,Monday,2012,9,201209,2,20122,1,20121
2015-02-04,Fiscal,3,Wednesday,2015,6,201506,2,20152,1,20151
2021-06-17,Fiscal,4,Thursday,2021,24,202124,6,20216,2,20212
2005-11-23,Fiscal,3,Wednesday,2005,47,200547,11,200511,4,20054
2013-12-16,Fiscal,1,Monday,2013,51,201351,12,201312,4,20134
2015-04-02,Fiscal,4,Thursday,2015,14,201514,4,20154,2,20152
2020-11-07,Fiscal,6,Saturday,2020,45,202045,11,202011,4,20204
2006-02-22,Fiscal,3,Wednesday,2006,8,200608,2,20062,1,20061
2017-06-16,Fiscal,5,Friday,2017,24,201724,6,20176,2,20172
2007-07-19,Fiscal,4,Thursday,2007,29,200729,7,20077,3,20073
2023-08-01,Fiscal,2,Tuesday,2023,31,202331,7,20237,3,20233
2026-12-31,Fiscal,4,Thursday,2026,53,202653,12,202612,4,20264
2001-02-10,Fiscal,6,Saturday,2001,6,200106,2,20012,1,20011
2009-04-11,Fiscal,6,Saturday,2009,15,200915,4,20094,2,20092
2017-07-17,Fiscal,1,Monday,2017,29,201729,7,20177,3,20173
2020-04-29,Fiscal,3,Wednesday,2020,18,202018,4,20204,2,20202
2025-07-04,Fiscal,5,Friday,2025,27,202527,7,20257,3,20253
1999-05-22,Fiscal,6,Saturday,1999,21,199921,5,19995,2,19992
2017-11-03,Fiscal,5,Friday,2017,44,201744,10,201710,4,20174
2016-01-02,Fiscal,6,Saturday,2015,53,201553,12,201512,4,20154
2021-05-29,Fiscal,6,Saturday,2021,21,202121,5,20215,2,20212
2024-10-08,Fiscal,2,Tuesday,2024,41,202441,10,202410,4,20244
2016-04-02,Fiscal,6,Saturday,2016,13,201613,3,20163,1,20161
2018-03-29,Fiscal,4,Thursday,2018,13,201813,3,20183,1,20181
2007-04-29,Fiscal,0,Sunday,2007,18,200718,4,20074,2,20072
2010-04-20,Fiscal,2,Tuesday,2010,16,201016,4,20104,2,20102
2024-04-24,Fiscal,3,Wednesday,2024,17,202417,4,20244,2,20242
2003-06-06,Fiscal,5,Friday,2003,23,200323,6,20036,2,20032
2003-09-07,Fiscal,0,Sunday,2003,37,200337,9,20039,3,20033
2002-08-16,Fiscal,5,Friday,2002,33,200233,8,20028,3,20023
2019-01-10,Fiscal,4,Thursday,2019,2,201902,1,20191,1,20191
2023-12-01,Fiscal,5,Friday,2023,48,202348,11,202311,4,20234
2002-08-23,Fiscal,5,Friday,2002,34,200234,8,20028,3,20023
2013-09-12,Fiscal,4,Thursday,2013,37,201337,9,20139,3,20133
2008-03-06,Fiscal,4,Thursday,2008,10,200810,3,20083,1,20081
2019-09-11,Fiscal,3,Wednesday,2019,37,201937,9,20199,3,20193
2016-01-07,Fiscal,4,Thursday,2016,1,201601,1,20161,1,20161
2018-06-02,Fiscal,6,Saturday,2018,22,201822,5,20185,2,20182
2008-10-15,Fiscal,3,Wednesday,2008,42,200842,10,200810,4,20084
2013-03-24,Fiscal,0,Sunday,2013,13,201313,3,20133,1,20131
2025-05-12,Fiscal,1,Monday,2025,20,202520,5,20255,2,20252
2000-02-03,Fiscal,4,Thursday,2000,6,200006,2,20002,1,20001
2018-05-01,Fiscal,2,Tuesday,2018,18,201818,4,20184,2,20182
2005-11-03,Fiscal,4,Thursday,2005,44,200544,10,200510,4,20054
2019-12-01,Fiscal,0,Sunday,2019,49,201949,12,201912,4,20194
2025-07-13,Fiscal,0,Sunday,2025,29,202529,7,20257,3,20253
2004-12-02,Fiscal,4,Thursday,2004,49,200449,12,200412,4,20044
2010-07-29,Fiscal,4,Thursday,2010,30,201030,7,20107,3,20103
2019-01-15,Fiscal,2,Tuesday,2019,3,201903,1,20191,1,20191
2026-08-19,Fiscal,3,Wednesday,2026,34,202634,8,20268,3,20263
2002-08-13,Fiscal,2,Tuesday,2002,33,200233,8,20028,3,20023
2017-08-29,Fiscal,2,Tuesday,2017,35,201735,8,20178,3,20173
2012-11-08,Fiscal,4,Thursday,2012,45,201245,11,201211,4,20124
2006-09-05,Fiscal,2,Tuesday,2006,36,200636,9,20069,3,20063
2026-06-13,Fiscal,6,Saturday,2026,24,202624,6,20266,2,20262
2004-02-29,Fiscal,0,Sunday,2004,10,200410,3,20043,1,20041
2011-05-03,Fiscal,2,Tuesday,2011,18,201118,4,20114,2,20112
2010-09-02,Fiscal,4,Thursday,2010,35,201035,8,20108,3,20103
2022-02-07,Fiscal,1,Monday,2022,6,202206,2,20222,1,20221
2003-05-28,Fiscal,3,Wednesday,2003,22,200322,5,20035,2,20032
2003-06-13,Fiscal,5,Friday,2003,24,200324,6,20036,2,20032
2014-09-30,Fiscal,2,Tuesday,2014,40,201440,10,201410,4,20144
2019-09-15,Fiscal,0,Sunday,2019,38,201938,9,20199,3,20193
2018-11-13,Fiscal,2,Tuesday,2018,46,201846,11,201811,4,20184
2000-10-18,Fiscal,3,Wednesday,2000,43,200043,10,200010,4,20004
2011-10-22,Fiscal,6,Saturday,2011,42,201142,10,201110,4,20114
2008-09-24,Fiscal,3,Wednesday,2008,39,200839,9,20089,3,20083
2021-04-01,Fiscal,4,Thursday,2021,13,202113,3,20213,1,20211
2018-06-08,Fiscal,5,Friday,2018,23,201823,6,20186,2,20182
2017-05-31,Fiscal,3,Wednesday,2017,22,201722,5,20175,2,20172
2007-05-22,Fiscal,2,Tuesday,2007,21,200721,5,20075,2,20072
2013-07-16,Fiscal,2,Tuesday,2013,29,201329,7,20137,3,20133
2023-08-21,Fiscal,1,Monday,2023,34,202334,8,20238,3,20233
2000-10-10,Fiscal,2,Tuesday,2000,42,200042,10,200010,4,20004
2015-09-22,Fiscal,2,Tuesday,2015,39,201539,9,20159,3,20153
2014-10-06,Fiscal,1,Monday,2014,41,201441,10,201410,4,20144
2004-06-11,Fiscal,5,Friday,2004,24,200424,6,20046,2,20042
2025-06-22,Fiscal,0,Sunday,2025,26,202526,6,20256,2,20252
2002-08-17,Fiscal,6,Saturday,2002,33,200233,8,20028,3,20023
2003-11-29,Fiscal,6,Saturday,2003,48,200348,11,200311,4,20034
2016-05-27,Fiscal,5,Friday,2016,21,201621,5,20165,2,20162
2019-08-12,Fiscal,1,Monday,2019,33,201933,8,20198,3,20193
2025-12-17,Fiscal,3,Wednesday,2025,51,202551,12,202512,4,20254
2000-08-27,Fiscal,0,Sunday,2000,36,200036,9,20009,3,20003
2002-06-06,Fiscal,4,Thursday,2002,23,200223,6,20026,2,20022
2014-06-15,Fiscal,0,Sunday,2014,25,201425,6,20146,2,20142
2002-10-19,Fiscal,6,Saturday,2002,42,200242,10,200210,4,20024
2022-05-03,Fiscal,2,Tuesday,2022,18,202218,4,20224,2,20222
1998-11-04,Fiscal,3,Wednesday,1998,45,199845,11,199811,4,19984
1998-03-04,Fiscal,3,Wednesday,1998,10,199810,3,19983,1,19981
1998-08-15,Fiscal,6,Saturday,1998,33,199833,8,19988,3,19983
1998-02-26,Fiscal,4,Thursday,1998,9,199809,3,19983,1,19981
1998-07-06,Fiscal,1,Monday,1998,28,199828,7,19987,3,19983
2020-03-06,Fiscal,5,Friday,2020,10,202010,3,20203,1,20201
2012-01-08,Fiscal,0,Sunday,2012,2,201202,1,20121,1,20121
2007-03-17,Fiscal,6,Saturday,2007,11,200711,3,20073,1,20071
2011-05-24,Fiscal,2,Tuesday,2011,21,201121,5,20115,2,20112
2024-04-09,Fiscal,2,Tuesday,2024,15,202415,4,20244,2,20242
2004-06-15,Fiscal,2,Tuesday,2004,25,200425,6,20046,2,20042
1999-03-06,Fiscal,6,Saturday,1999,10,199910,3,19993,1,19991
2005-12-31,Fiscal,6,Saturday,2005,52,200552,12,200512,4,20054
2023-08-18,Fiscal,5,Friday,2023,33,202333,8,20238,3,20233
2005-11-10,Fiscal,4,Thursday,2005,45,200545,11,200511,4,20054
2001-03-08,Fiscal,4,Thursday,2001,10,200110,3,20013,1,20011
2006-01-19,Fiscal,4,Thursday,2006,3,200603,1,20061,1,20061
2022-10-22,Fiscal,6,Saturday,2022,42,202242,10,202210,4,20224
2006-09-23,Fiscal,6,Saturday,2006,38,200638,9,20069,3,20063
2009-07-13,Fiscal,1,Monday,2009,29,200929,7,20097,3,20093
2016-06-17,Fiscal,5,Friday,2016,24,201624,6,20166,2,20162
2000-12-21,Fiscal,4,Thursday,2000,52,200052,12,200012,4,20004
2026-04-25,Fiscal,6,Saturday,2026,17,202617,4,20264,2,20262
2016-08-17,Fiscal,3,Wednesday,2016,33,201633,8,20168,3,20163
2015-01-26,Fiscal,1,Monday,2015,5,201505,1,20151,1,20151
2010-06-29,Fiscal,2,Tuesday,2010,26,201026,6,20106,2,20102
2026-05-13,Fiscal,3,Wednesday,2026,20,202620,5,20265,2,20262
2018-06-30,Fiscal,6,Saturday,2018,26,201826,6,20186,2,20182
2011-03-24,Fiscal,4,Thursday,2011,12,201112,3,20113,1,20111
2015-12-24,Fiscal,4,Thursday,2015,52,201552,12,201512,4,20154
2020-08-30,Fiscal,0,Sunday,2020,36,202036,9,20209,3,20203
2018-08-24,Fiscal,5,Friday,2018,34,201834,8,20188,3,20183
2012-05-26,Fiscal,6,Saturday,2012,21,201221,5,20125,2,20122
2019-07-14,Fiscal,0,Sunday,2019,29,201929,7,20197,3,20193
2021-09-23,Fiscal,4,Thursday,2021,38,202138,9,20219,3,20213
2024-10-15,Fiscal,2,Tuesday,2024,42,202442,10,202410,4,20244
2020-01-23,Fiscal,4,Thursday,2020,4,202004,1,20201,1,20201
2013-12-13,Fiscal,5,Friday,2013,50,201350,12,201312,4,20134
2017-12-05,Fiscal,2,Tuesday,2017,49,201749,12,201712,4,20174
2022-09-26,Fiscal,1,Monday,2022,39,202239,9,20229,3,20223
2004-04-08,Fiscal,4,Thursday,2004,15,200415,4,20044,2,20042
2010-03-22,Fiscal,1,Monday,2010,12,201012,3,20103,1,20101
2007-09-13,Fiscal,4,Thursday,2007,37,200737,9,20079,3,20073
2019-02-04,Fiscal,1,Monday,2019,6,201906,2,20192,1,20191
2024-08-05,Fiscal,1,Monday,2024,32,202432,8,20248,3,20243
2018-06-17,Fiscal,0,Sunday,2018,25,201825,6,20186,2,20182
2012-03-31,Fiscal,6,Saturday,2012,13,201213,3,20123,1,20121
2008-11-25,Fiscal,2,Tuesday,2008,48,200848,11,200811,4,20084
2005-11-21,Fiscal,1,Monday,2005,47,200547,11,200511,4,20054
2026-02-22,Fiscal,0,Sunday,2026,9,202609,2,20262,1,20261
2002-03-16,Fiscal,6,Saturday,2002,11,200211,3,20023,1,20021
2013-12-28,Fiscal,6,Saturday,2013,52,201352,12,201312,4,20134
2014-12-11,Fiscal,4,Thursday,2014,50,201450,12,201412,4,20144
2023-05-20,Fiscal,6,Saturday,2023,20,202320,5,20235,2,20232
2002-03-27,Fiscal,3,Wednesday,2002,13,200213,3,20023,1,20021
2000-02-02,Fiscal,3,Wednesday,2000,6,200006,2,20002,1,20001
2009-03-19,Fiscal,4,Thursday,2009,12,200912,3,20093,1,20091
2008-10-02,Fiscal,4,Thursday,2008,40,200840,10,200810,4,20084
2024-11-18,Fiscal,1,Monday,2024,47,202447,11,202411,4,20244
2003-09-02,Fiscal,2,Tuesday,2003,36,200336,9,20039,3,20033
2013-05-22,Fiscal,3,Wednesday,2013,21,201321,5,20135,2,20132
2007-07-22,Fiscal,0,Sunday,2007,30,200730,7,20077,3,20073
2020-09-20,Fiscal,0,Sunday,2020,39,202039,9,20209,3,20203
2025-01-24,Fiscal,5,Friday,2025,4,202504,1,20251,1,20251
2007-02-12,Fiscal,1,Monday,2007,7,200707,2,20072,1,20071
2014-01-18,Fiscal,6,Saturday,2014,3,201403,1,20141,1,20141
2013-03-16,Fiscal,6,Saturday,2013,11,201311,3,20133,1,20131
2021-05-14,Fiscal,5,Friday,2021,19,202119,5,20215,2,20212
2026-11-09,Fiscal,1,Monday,2026,46,202646,11,202611,4,20264
2012-04-17,Fiscal,2,Tuesday,2012,16,201216,4,20124,2,20122
2017-12-11,Fiscal,1,Monday,2017,50,201750,12,201712,4,20174
2007-06-04,Fiscal,1,Monday,2007,23,200723,6,20076,2,20072
2003-07-13,Fiscal,0,Sunday,2003,29,200329,7,20037,3,20033
2004-12-11,Fiscal,6,Saturday,2004,50,200450,12,200412,4,20044
2008-06-12,Fiscal,4,Thursday,2008,24,200824,6,20086,2,20082
2019-05-25,Fiscal,6,Saturday,2019,21,201921,5,20195,2,20192
2024-02-12,Fiscal,1,Monday,2024,7,202407,2,20242,1,20241
1999-02-04,Fiscal,4,Thursday,1999,6,199906,2,19992,1,19991
2002-11-11,Fiscal,1,Monday,2002,46,200246,11,200211,4,20024
2016-06-20,Fiscal,1,Monday,2016,25,201625,6,20166,2,20162
2004-05-28,Fiscal,5,Friday,2004,22,200422,5,20045,2,20042
2026-08-16,Fiscal,0,Sunday,2026,34,202634,8,20268,3,20263
2013-09-04,Fiscal,3,Wednesday,2013,36,201336,9,20139,3,20133
2016-12-16,Fiscal,5,Friday,2016,50,201650,12,201612,4,20164
2021-05-21,Fiscal,5,Friday,2021,20,202120,5,20215,2,20212
2026-08-28,Fiscal,5,Friday,2026,35,202635,8,20268,3,20263
2005-06-20,Fiscal,1,Monday,2005,25,200525,6,20056,2,20052
2017-08-31,Fiscal,4,Thursday,2017,35,201735,8,20178,3,20173
2015-07-12,Fiscal,0,Sunday,2015,29,201529,7,20157,3,20153
2021-12-22,Fiscal,3,Wednesday,2021,51,202151,12,202112,4,20214
2016-03-27,Fiscal,0,Sunday,2016,13,201613,3,20163,1,20161
2003-08-22,Fiscal,5,Friday,2003,34,200334,8,20038,3,20033
2014-12-27,Fiscal,6,Saturday,2014,52,201452,12,201412,4,20144
2004-05-26,Fiscal,3,Wednesday,2004,22,200422,5,20045,2,20042
2026-03-12,Fiscal,4,Thursday,2026,11,202611,3,20263,1,20261
2003-10-12,Fiscal,0,Sunday,2003,42,200342,10,200310,4,20034
2012-01-30,Fiscal,1,Monday,2012,5,201205,1,20121,1,20121
2007-08-06,Fiscal,1,Monday,2007,32,200732,8,20078,3,20073
2003-06-11,Fiscal,3,Wednesday,2003,24,200324,6,20036,2,20032
2025-06-04,Fiscal,3,Wednesday,2025,23,202523,6,20256,2,20252
2003-08-20,Fiscal,3,Wednesday,2003,34,200334,8,20038,3,20033
2017-01-22,Fiscal,0,Sunday,2017,4,201704,1,20171,1,20171
2010-08-18,Fiscal,3,Wednesday,2010,33,201033,8,20108,3,20103
2002-03-22,Fiscal,5,Friday,2002,12,200212,3,20023,1,20021
2023-11-09,Fiscal,4,Thursday,2023,45,202345,11,202311,4,20234
2000-06-19,Fiscal,1,Monday,2000,26,200026,6,20006,2,20002
2002-05-02,Fiscal,4,Thursday,2002,18,200218,4,20024,2,20022
2006-07-26,Fiscal,3,Wednesday,2006,30,200630,7,20067,3,20063
2005-08-14,Fiscal,0,Sunday,2005,33,200533,8,20058,3,20053
2026-05-15,Fiscal,5,Friday,2026,20,202620,5,20265,2,20262
2003-02-17,Fiscal,1,Monday,2003,8,200308,2,20032,1,20031
2017-01-04,Fiscal,3,Wednesday,2017,1,201701,1,20171,1,20171
2008-12-31,Fiscal,3,Wednesday,2009,1,200901,1,20091,1,20091
2019-08-26,Fiscal,1,Monday,2019,35,201935,8,20198,3,20193
2026-08-08,Fiscal,6,Saturday,2026,32,202632,8,20268,3,20263
2018-01-07,Fiscal,0,Sunday,2018,2,201802,1,20181,1,20181
2005-10-24,Fiscal,1,Monday,2005,43,200543,10,200510,4,20054
2001-08-21,Fiscal,2,Tuesday,2001,34,200134,8,20018,3,20013
2021-01-15,Fiscal,5,Friday,2021,2,202102,1,20211,1,20211
2018-06-15,Fiscal,5,Friday,2018,24,201824,6,20186,2,20182
2010-04-14,Fiscal,3,Wednesday,2010,15,201015,4,20104,2,20102
2015-01-27,Fiscal,2,Tuesday,2015,5,201505,1,20151,1,20151
2005-11-13,Fiscal,0,Sunday,2005,46,200546,11,200511,4,20054
2026-08-24,Fiscal,1,Monday,2026,35,202635,8,20268,3,20263
1999-09-13,Fiscal,1,Monday,1999,38,199938,9,19999,3,19993
2004-11-19,Fiscal,5,Friday,2004,47,200447,11,200411,4,20044
2009-11-17,Fiscal,2,Tuesday,2009,47,200947,11,200911,4,20094
2011-10-07,Fiscal,5,Friday,2011,40,201140,10,201110,4,20114
2024-03-16,Fiscal,6,Saturday,2024,11,202411,3,20243,1,20241
1999-04-13,Fiscal,2,Tuesday,1999,16,199916,4,19994,2,19992
2009-06-25,Fiscal,4,Thursday,2009,26,200926,6,20096,2,20092
1999-02-08,Fiscal,1,Monday,1999,7,199907,2,19992,1,19991
2024-08-10,Fiscal,6,Saturday,2024,32,202432,8,20248,3,20243
2000-10-03,Fiscal,2,Tuesday,2000,41,200041,10,200010,4,20004
2010-09-27,Fiscal,1,Monday,2010,39,201039,9,20109,3,20103
2008-05-22,Fiscal,4,Thursday,2008,21,200821,5,20085,2,20082
2006-09-04,Fiscal,1,Monday,2006,36,200636,9,20069,3,20063
2024-06-07,Fiscal,5,Friday,2024,23,202423,6,20246,2,20242
1999-11-22,Fiscal,1,Monday,1999,48,199948,12,199912,4,19994
1999-09-08,Fiscal,3,Wednesday,1999,37,199937,9,19999,3,19993
2009-12-21,Fiscal,1,Monday,2009,52,200952,12,200912,4,20094
2023-10-14,Fiscal,6,Saturday,2023,41,202341,10,202310,4,20234
2003-02-12,Fiscal,3,Wednesday,2003,7,200307,2,20032,1,20031
2009-06-21,Fiscal,0,Sunday,2009,26,200926,6,20096,2,20092
2014-09-28,Fiscal,0,Sunday,2014,40,201440,10,201410,4,20144
2005-06-12,Fiscal,0,Sunday,2005,24,200524,6,20056,2,20052
2026-06-12,Fiscal,5,Friday,2026,24,202624,6,20266,2,20262
2002-02-07,Fiscal,4,Thursday,2002,6,200206,2,20022,1,20021
2000-12-23,Fiscal,6,Saturday,2000,52,200052,12,200012,4,20004
2006-08-19,Fiscal,6,Saturday,2006,33,200633,8,20068,3,20063
2005-12-18,Fiscal,0,Sunday,2005,51,200551,12,200512,4,20054
2023-09-25,Fiscal,1,Monday,2023,39,202339,9,20239,3,20233
2006-05-02,Fiscal,2,Tuesday,2006,18,200618,4,20064,2,20062
2012-05-10,Fiscal,4,Thursday,2012,19,201219,5,20125,2,20122
2009-04-05,Fiscal,0,Sunday,2009,15,200915,4,20094,2,20092
2020-07-19,Fiscal,0,Sunday,2020,30,202030,7,20207,3,20203
2020-03-22,Fiscal,0,Sunday,2020,13,202013,3,20203,1,20201
2011-05-25,Fiscal,3,Wednesday,2011,21,201121,5,20115,2,20112
2009-08-13,Fiscal,4,Thursday,2009,33,200933,8,20098,3,20093
2019-08-10,Fiscal,6,Saturday,2019,32,201932,8,20198,3,20193
2023-10-29,Fiscal,0,Sunday,2023,44,202344,10,202310,4,20234
2007-01-19,Fiscal,5,Friday,2007,3,200703,1,20071,1,20071
1999-08-09,Fiscal,1,Monday,1999,33,199933,8,19998,3,19993
2010-07-30,Fiscal,5,Friday,2010,30,201030,7,20107,3,20103
2021-03-22,Fiscal,1,Monday,2021,12,202112,3,20213,1,20211
2020-01-09,Fiscal,4,Thursday,2020,2,202002,1,20201,1,20201
2002-08-28,Fiscal,3,Wednesday,2002,35,200235,8,20028,3,20023
2001-09-07,Fiscal,5,Friday,2001,36,200136,9,20019,3,20013
2022-04-21,Fiscal,4,Thursday,2022,16,202216,4,20224,2,20222
1999-10-23,Fiscal,6,Saturday,1999,43,199943,10,199910,4,19994
1999-12-16,Fiscal,4,Thursday,1999,51,199951,12,199912,4,19994
2016-11-18,Fiscal,5,Friday,2016,46,201646,11,201611,4,20164
2003-05-14,Fiscal,3,Wednesday,2003,20,200320,5,20035,2,20032
2026-04-05,Fiscal,0,Sunday,2026,15,202615,4,20264,2,20262
2006-12-15,Fiscal,5,Friday,2006,50,200650,12,200612,4,20064
2014-04-05,Fiscal,6,Saturday,2014,14,201414,4,20144,2,20142
2010-12-26,Fiscal,0,Sunday,2010,52,201052,12,201012,4,20104
2022-01-12,Fiscal,3,Wednesday,2022,2,202202,1,20221,1,20221
2007-03-23,Fiscal,5,Friday,2007,12,200712,3,20073,1,20071
2011-04-17,Fiscal,0,Sunday,2011,16,201116,4,20114,2,20112
2015-05-09,Fiscal,6,Saturday,2015,19,201519,5,20155,2,20152
2020-07-06,Fiscal,1,Monday,2020,28,202028,7,20207,3,20203
